cliente_id,idade,renda_mensal,gasto_mensal,frequencia_compra,ticket_medio,tempo_cliente_anos,score_engajamento,canal,regiao,plano,data_cadastro,segmento_latente
1238,48.0,5057.7,600.0,6.4,94.23,5.6,25.7,Marketplace,Nordeste,Premium,2024-09-24,Tradicional
1239,27.0,4262.62,1922.97,16.8,114.33,8.5,60.3,Site,Norte,Básico,2024-12-02,Jovem digital
1240,24.0,5088.07,1460.98,16.3,89.38,4.4,48.7,Site,Sudeste,Premium,2022-01-09,Jovem digital
1241,43.0,13904.92,3724.24,7.2,519.72,6.4,19.3,Aplicativo,Sudeste,Premium,2026-06-04,Alto valor
1242,20.0,6222.63,1287.59,7.4,172.98,4.8,14.8,Site,Sudeste,Premium,2024-08-19,Jovem digital
1243,32.0,4164.65,942.31,8.6,110.19,5.0,25.6,Loja física,Sul,Básico,2024-04-27,Jovem digital
1244,26.0,3397.76,1061.85,11.5,92.23,4.7,44.9,Aplicativo,Sudeste,Premium,2023-09-25,Jovem digital
1245,31.0,4338.11,1759.93,11.5,153.38,6.5,34.5,Site,Sudeste,Premium,2022-06-24,Jovem digital
1246,25.0,3427.58,1207.84,9.6,125.42,4.5,21.9,Site,Nordeste,Básico,2024-11-19,Jovem digital
1247,43.0,5066.21,458.8,1.4,337.74,6.7,4.8,Loja física,Sul,Premium,2023-08-31,Tradicional
1248,29.0,4363.34,2039.2,14.0,145.67,3.6,43.3,Loja física,Sudeste,Básico,2026-02-25,Jovem digital
1249,54.0,23346.73,6320.15,9.5,662.94,6.4,33.5,Loja física,Sudeste,Premium,2025-01-05,Alto valor
1250,62.0,20336.62,4993.54,9.4,530.51,10.1,39.3,Site,Sudeste,Básico,2024-01-08,Alto valor
1251,27.0,3820.92,1313.15,12.6,104.61,6.4,53.6,Site,Sudeste,Premium,2022-02-23,Jovem digital
1252,26.0,2171.98,1470.26,15.3,96.05,2.3,58.7,Loja física,Sudeste,Básico,2024-07-16,Jovem digital
1253,29.0,6317.13,1936.92,11.8,164.83,7.8,60.6,Loja física,Sudeste,Básico,2025-11-14,Jovem digital
1254,34.0,13343.31,1304.59,7.0,187.53,8.3,17.9,Site,Sudeste,Básico,2024-02-13,Tradicional
1255,34.0,3027.89,1578.07,10.3,153.53,8.8,34.6,Loja física,Centro-Oeste,Básico,2024-12-23,Jovem digital
1256,36.0,17946.53,5575.21,9.1,615.07,7.5,41.8,Aplicativo,Centro-Oeste,VIP,2022-07-18,Alto valor
1257,31.0,10534.88,898.64,4.0,225.06,7.7,17.6,Aplicativo,Sudeste,Premium,2023-11-12,Tradicional
1258,40.0,10590.29,3056.77,8.8,347.08,12.4,48.2,Marketplace,Nordeste,Básico,2025-08-19,Alto valor
1259,50.0,5327.66,544.76,2.8,193.41,7.8,19.5,Aplicativo,Sudeste,Básico,2023-12-10,Tradicional
1260,51.0,13726.07,4259.73,8.1,527.95,6.3,44.3,Marketplace,Nordeste,Premium,2026-01-20,Alto valor
1261,32.0,3850.71,1220.11,8.4,145.43,2.9,36.9,Site,Centro-Oeste,Básico,2023-11-16,Jovem digital
1262,48.0,4193.7,474.06,3.4,139.56,12.3,33.4,Marketplace,Sul,Básico,2025-09-18,Tradicional
1263,26.0,3393.95,1098.28,12.8,86.02,9.7,46.6,Site,Sul,Básico,2024-12-12,Jovem digital
1264,38.0,13479.98,3208.76,7.6,419.52,4.9,28.1,Loja física,Sudeste,Premium,2026-05-04,Alto valor
1265,39.0,5763.18,757.46,4.3,176.48,5.5,17.1,Loja física,Sudeste,VIP,2024-06-10,Tradicional
1266,44.0,24069.8,5234.67,9.0,583.16,7.1,23.4,Site,Sul,Básico,2024-02-22,Alto valor
1267,27.0,4348.4,1478.18,14.0,105.31,8.6,64.2,Site,Sudeste,VIP,2023-08-15,Jovem digital
1268,54.0,15202.25,5069.38,11.0,461.56,6.1,46.2,Aplicativo,Nordeste,Premium,2024-12-26,Alto valor
1269,46.0,6008.15,784.0,5.9,132.61,3.4,19.1,Aplicativo,Sul,VIP,2026-06-27,Tradicional
1270,57.0,6654.83,695.43,4.3,162.87,14.4,40.5,Marketplace,Sudeste,Premium,2022-10-09,Tradicional
1271,41.0,17924.15,4882.39,6.4,767.67,8.1,23.7,Aplicativo,Sul,Premium,2026-04-15,Alto valor
1272,21.0,4352.33,1126.6,13.9,81.19,6.0,34.1,Loja física,Nordeste,Premium,2026-06-22,Jovem digital
1273,37.0,3728.5,1511.93,11.4,133.18,6.5,49.9,Site,Sul,Premium,2025-07-09,Jovem digital
1274,50.0,7056.63,1007.34,6.8,148.24,9.5,21.6,Aplicativo,Sul,Básico,2024-08-28,Tradicional
1275,36.0,4861.45,1971.41,15.9,123.9,3.3,50.1,Marketplace,Centro-Oeste,Premium,2025-12-13,Jovem digital
1276,18.0,8725.01,1998.69,9.6,208.98,2.7,33.6,Aplicativo,Sudeste,Premium,2023-03-14,Jovem digital
1277,27.0,5653.02,1543.03,9.3,166.3,6.0,38.1,Site,Sul,Básico,2024-11-25,Jovem digital
1278,26.0,6535.22,1865.01,12.1,154.18,0.4,43.5,Site,Sudeste,Básico,2025-09-08,Jovem digital
1279,34.0,14594.82,4260.17,8.8,482.95,5.9,38.1,Aplicativo,Sudeste,Básico,2025-09-08,Alto valor
1280,52.0,5824.25,981.91,5.1,192.99,7.9,29.1,Aplicativo,Norte,Básico,2024-09-07,Tradicional
1281,18.0,4953.54,1206.32,10.2,118.67,4.0,28.9,Loja física,Sudeste,Básico,2023-10-07,Jovem digital
1282,47.0,9393.68,1021.5,6.9,148.68,6.8,31.2,Aplicativo,Sudeste,Básico,2026-05-07,Tradicional
1283,51.0,8433.59,777.02,4.8,160.45,6.3,10.1,Loja física,Sudeste,Básico,2025-01-31,Tradicional
1284,39.0,8357.49,712.94,4.9,144.78,3.0,30.8,Site,Norte,Premium,2025-07-11,Tradicional
1285,37.0,19574.67,4844.58,6.9,701.46,7.3,18.3,Aplicativo,Centro-Oeste,Básico,2024-11-08,Alto valor
1286,58.0,9866.99,3273.31,7.9,413.83,8.7,31.4,Aplicativo,Sudeste,Básico,2026-01-06,Alto valor
1287,29.0,5942.02,1449.68,7.7,188.85,2.8,15.8,Aplicativo,Sul,Básico,2024-03-09,Jovem digital
1288,32.0,3986.44,1453.64,10.7,136.41,6.5,33.9,Loja física,Sudeste,Básico,2024-07-02,Jovem digital
1289,47.0,7740.82,739.45,6.0,123.03,7.4,27.1,Site,Nordeste,Básico,2025-09-06,Tradicional
1290,52.0,9224.26,698.46,5.3,130.92,7.7,21.0,Aplicativo,Sul,VIP,2024-05-14,Tradicional
1291,43.0,6890.36,666.43,2.9,226.7,2.7,21.2,Site,Sudeste,Básico,2023-02-14,Tradicional
1292,33.0,7798.96,591.14,5.3,111.56,8.0,27.3,Site,Sul,Básico,2025-06-20,Tradicional
1293,47.0,6390.74,767.84,5.9,129.49,5.3,20.4,Site,Centro-Oeste,Premium,2023-09-20,Tradicional
1294,23.0,3384.64,1252.46,9.7,129.73,5.4,34.4,Aplicativo,Sudeste,Premium,2022-06-25,Jovem digital
1295,28.0,3981.6,1237.43,9.9,124.47,4.0,44.3,Aplicativo,Sudeste,Básico,2023-09-16,Jovem digital
1296,40.0,3384.75,1969.76,9.6,205.07,6.4,43.7,Aplicativo,Norte,Básico,2022-04-01,Jovem digital
1297,29.0,2853.91,1230.04,13.1,93.85,8.6,40.6,Loja física,Sudeste,Premium,2026-01-08,Jovem digital
1298,32.0,3959.09,1664.28,9.9,168.1,7.5,33.3,Loja física,Sul,Básico,2026-07-03,Jovem digital
1299,49.0,8703.27,878.91,5.8,151.99,10.9,34.3,Aplicativo,Sul,Básico,2023-03-22,Tradicional
1300,30.0,5892.41,1954.65,11.3,172.42,6.9,45.1,Aplicativo,Sudeste,VIP,2026-03-13,Jovem digital
1301,31.0,4456.84,1492.61,11.6,128.36,7.2,35.1,Loja física,Sudeste,VIP,2025-04-04,Jovem digital
1302,34.0,6326.71,735.99,5.4,136.34,2.5,25.2,Aplicativo,Sudeste,Premium,2026-05-17,Tradicional
1303,47.0,6541.68,986.82,6.4,154.37,7.4,20.9,Site,Sudeste,Básico,2022-09-30,Tradicional
1304,28.0,2864.13,1553.91,15.5,100.4,5.3,63.2,Site,Sul,Premium,2022-04-15,Jovem digital
1305,48.0,13442.8,4483.8,7.0,638.43,11.1,38.7,Aplicativo,Centro-Oeste,VIP,2026-03-19,Alto valor
1306,59.0,17292.21,4728.78,7.8,607.42,8.4,24.4,Site,Sudeste,VIP,2023-03-27,Alto valor
1307,45.0,6139.45,730.65,5.6,130.27,8.5,22.7,Aplicativo,Nordeste,Básico,2024-09-24,Tradicional
1308,46.0,6910.68,762.48,6.1,125.3,8.5,24.1,Site,Sudeste,Básico,2026-02-16,Tradicional
1309,31.0,3258.66,1116.29,9.6,116.66,8.8,40.6,Aplicativo,Sudeste,Básico,2023-07-28,Jovem digital
1310,41.0,20760.71,4466.4,6.1,736.8,7.2,25.2,Site,Sul,Premium,2022-05-30,Alto valor
1311,33.0,3579.85,1098.17,10.5,104.29,8.4,32.5,Site,Sudeste,Básico,2025-08-16,Jovem digital
1312,55.0,19668.25,5234.69,9.5,552.31,5.2,23.5,Aplicativo,Sul,Básico,2024-01-25,Alto valor
1313,45.0,5553.84,916.63,3.5,259.44,4.1,20.0,Site,Sudeste,Básico,2022-02-07,Tradicional
1314,31.0,3458.93,1282.16,11.1,115.51,0.9,36.7,Loja física,Nordeste,Básico,2023-07-25,Jovem digital
1315,21.0,4414.2,1141.06,10.0,114.55,6.9,39.0,Marketplace,Centro-Oeste,VIP,2024-06-05,Jovem digital
1316,32.0,4066.01,623.23,4.3,143.88,7.9,24.7,Aplicativo,Sudeste,Básico,2026-01-11,Tradicional
1317,37.0,7901.27,978.1,4.9,200.35,9.0,20.5,Aplicativo,Centro-Oeste,Básico,2023-01-14,Tradicional
1318,26.0,3369.25,1075.3,11.3,95.28,4.1,40.2,Aplicativo,Sudeste,Premium,2024-05-16,Jovem digital
1319,48.0,4906.97,728.34,6.7,109.48,7.0,48.7,Marketplace,Sudeste,Premium,2022-10-31,Tradicional
1320,56.0,10473.11,3473.28,6.6,522.73,9.0,40.1,Site,Sudeste,Premium,2023-05-01,Alto valor
1321,53.0,10716.5,1368.55,5.1,269.69,12.2,27.6,Aplicativo,Nordeste,Premium,2023-03-18,Tradicional
1322,42.0,9037.95,941.41,3.3,284.92,11.4,19.4,Loja física,Nordeste,Básico,2024-05-26,Tradicional
1323,18.0,3068.04,1097.54,12.2,90.21,6.5,21.4,Aplicativo,Norte,Básico,2025-01-14,Jovem digital
1324,52.0,20047.75,4340.84,7.0,620.35,9.5,40.9,Site,Nordeste,Básico,2022-07-08,Alto valor
1325,25.0,3204.82,1327.4,10.7,123.51,8.5,48.8,Site,Sudeste,Premium,2022-05-07,Jovem digital
1326,47.0,25632.09,6192.69,6.6,943.84,7.5,24.4,Site,Centro-Oeste,VIP,2025-05-07,Alto valor
1327,22.0,4286.46,1849.07,14.0,132.48,4.2,35.5,Loja física,Norte,Básico,2023-05-07,Jovem digital
1328,41.0,7677.72,804.2,5.8,139.66,7.1,16.5,Aplicativo,Nordeste,Premium,2024-10-30,Tradicional
1329,30.0,7075.11,1832.26,12.2,150.44,3.9,44.7,Site,Sul,Premium,2022-05-09,Jovem digital
1330,30.0,2789.91,1139.29,12.2,93.76,5.7,42.6,Site,Nordeste,VIP,2024-10-01,Jovem digital
1331,39.0,12433.38,975.09,4.5,214.58,4.6,24.7,Aplicativo,Sudeste,Básico,2026-03-01,Tradicional
1332,53.0,4891.5,902.62,4.2,215.18,11.2,26.8,Marketplace,Centro-Oeste,Básico,2024-01-03,Tradicional
1333,44.0,4068.7,641.48,6.0,107.29,9.1,36.6,Loja física,Norte,Premium,2024-08-24,Tradicional
1334,60.0,12355.12,4763.6,10.1,471.53,13.0,48.8,Marketplace,Nordeste,Premium,2023-05-07,Alto valor
1335,43.0,14100.67,3694.79,8.8,420.95,3.9,37.7,Loja física,Sudeste,Premium,2023-04-24,Alto valor
1336,51.0,13958.32,3941.86,7.5,524.89,13.0,21.4,Aplicativo,Sudeste,Premium,2022-04-20,Alto valor
1337,27.0,4397.21,1197.33,9.5,126.0,2.2,21.2,Site,Norte,Básico,2024-03-11,Jovem digital
1338,43.0,6413.31,820.49,4.2,194.89,4.9,15.6,Site,Centro-Oeste,Premium,2026-05-03,Tradicional
1339,36.0,11873.4,3214.17,7.4,432.0,5.4,37.5,Aplicativo,Nordeste,Básico,2022-07-14,Alto valor
1340,35.0,4222.24,1325.19,11.4,115.82,9.7,61.0,Site,Norte,Básico,2023-11-28,Jovem digital
1341,27.0,2988.63,1070.35,10.6,101.21,6.2,37.9,Aplicativo,Sul,Básico,2025-10-31,Jovem digital
1342,47.0,6611.94,3282.4,5.7,571.45,7.6,21.4,Aplicativo,Centro-Oeste,Básico,2024-04-09,Alto valor
1343,51.0,9655.37,1209.59,7.5,161.32,6.8,15.0,Loja física,Sudeste,Básico,2025-06-25,Tradicional
1344,40.0,4761.81,811.41,7.1,114.86,4.2,33.1,Aplicativo,Sudeste,Premium,2023-09-21,Tradicional
1345,66.0,13346.03,4245.39,11.9,355.39,13.1,47.1,Site,Sul,Premium,2024-10-04,Alto valor
1346,55.0,10813.66,869.59,3.2,275.3,10.9,46.2,Loja física,Sudeste,Básico,2026-07-10,Tradicional
1347,36.0,4494.34,710.83,6.2,114.64,9.9,24.6,Site,Sudeste,Básico,2024-09-26,Tradicional
1348,27.0,4907.83,1438.89,6.4,226.36,6.7,43.9,Aplicativo,Nordeste,Básico,2025-08-24,Jovem digital
1349,41.0,7625.69,1161.43,6.1,189.86,1.4,26.0,Site,Sudeste,Básico,2025-03-05,Tradicional
1350,26.0,2317.45,1303.83,11.1,117.01,2.8,28.6,Loja física,Nordeste,Básico,2022-06-10,Jovem digital
1351,42.0,15724.93,3555.08,7.3,488.47,8.6,34.0,Loja física,Sudeste,Premium,2022-09-26,Alto valor
1352,54.0,12524.14,3461.06,7.2,481.56,8.1,37.4,Aplicativo,Centro-Oeste,VIP,2024-10-13,Alto valor
1353,33.0,4152.16,1313.09,11.2,117.26,5.2,38.0,Aplicativo,Sudeste,Básico,2023-08-06,Jovem digital
1354,29.0,6128.15,1811.64,12.6,143.56,3.5,48.7,Site,Nordeste,Premium,2024-03-21,Jovem digital
1355,53.0,9644.35,3041.66,6.2,486.84,11.1,38.6,Aplicativo,Sul,Premium,2024-03-19,Alto valor
1356,23.0,3117.45,713.93,6.3,112.97,6.4,31.4,Loja física,Sudeste,Básico,2025-08-19,Jovem digital
1357,42.0,6366.02,745.1,3.6,208.57,8.7,21.0,Loja física,Sudeste,Básico,2026-07-15,Tradicional
1358,41.0,9015.76,1053.11,4.7,223.64,5.9,11.8,Loja física,Sudeste,Básico,2026-07-26,Tradicional
1359,46.0,4268.15,449.99,4.8,93.03,8.4,24.0,Marketplace,Sudeste,Básico,2022-05-14,Tradicional
1360,26.0,3409.1,1104.48,12.0,92.39,2.6,40.4,Site,Sudeste,VIP,2025-05-29,Jovem digital
1361,44.0,7717.78,805.44,6.6,121.42,7.5,13.9,Marketplace,Sudeste,Básico,2025-04-27,Tradicional
1362,27.0,4422.24,1344.29,14.9,90.42,0.1,46.1,Site,Nordeste,Básico,2025-12-17,Jovem digital
1363,37.0,15076.56,911.71,4.5,202.22,3.3,16.7,Aplicativo,Sudeste,Básico,2023-12-15,Tradicional
1364,24.0,1934.41,1437.05,11.6,123.86,4.6,30.0,Loja física,Sudeste,Básico,2024-04-20,Jovem digital
1365,37.0,5643.95,515.19,6.7,77.33,12.4,32.2,Loja física,Sudeste,VIP,2024-01-26,Tradicional
1366,33.0,6070.05,665.02,3.6,182.41,2.4,11.3,Marketplace,Sul,Básico,2023-09-17,Tradicional
1367,21.0,4459.75,1518.35,10.6,142.88,2.1,49.9,Aplicativo,Sul,Premium,2023-02-17,Jovem digital
1368,28.0,4450.24,1294.36,7.4,175.29,6.4,31.5,Aplicativo,Nordeste,Básico,2024-12-11,Jovem digital
1369,25.0,4008.58,1397.75,13.6,102.62,9.6,60.7,Loja física,Sul,Básico,2022-01-28,Jovem digital
1370,34.0,6293.63,1475.08,12.9,114.51,7.0,46.1,Aplicativo,Sul,Básico,2025-06-07,Jovem digital
1371,18.0,5681.18,1373.65,11.3,121.79,6.3,26.4,Site,Sudeste,VIP,2025-11-08,Jovem digital
1372,57.0,11385.62,3730.73,7.2,521.66,8.6,37.1,Site,Sudeste,Básico,2023-01-16,Alto valor
1373,35.0,6289.98,917.17,7.0,131.77,5.5,22.3,Aplicativo,Nordeste,Premium,2022-12-24,Tradicional
1374,58.0,21559.21,4064.05,8.0,507.03,9.6,32.9,Aplicativo,Sudeste,Básico,2024-04-21,Alto valor
1375,41.0,19150.28,4264.47,4.9,870.39,5.9,13.4,Loja física,Centro-Oeste,Premium,2025-11-16,Alto valor
1376,29.0,6338.01,1337.03,9.6,139.82,7.6,38.4,Aplicativo,Sul,Premium,2022-07-10,Jovem digital
1377,44.0,7221.6,1018.56,4.7,215.69,4.0,27.5,Loja física,Sul,Premium,2023-12-24,Tradicional
1378,43.0,15588.0,4136.04,8.9,465.22,9.8,45.8,Loja física,Sul,Básico,2022-12-28,Alto valor
1379,51.0,6797.06,917.67,6.4,142.94,8.7,42.4,Site,Centro-Oeste,Básico,2025-11-25,Tradicional
1380,47.0,5376.75,910.02,3.9,235.48,7.6,34.6,Site,Sudeste,VIP,2026-01-14,Tradicional
1381,49.0,4782.26,295.39,5.3,55.47,4.6,5.1,Aplicativo,Sudeste,Premium,2022-05-21,Tradicional
1382,24.0,5496.83,1510.35,10.7,141.32,3.1,26.3,Loja física,Centro-Oeste,Básico,2022-08-30,Jovem digital
1383,20.0,5778.4,873.96,5.6,155.82,7.6,11.5,Aplicativo,Sul,Básico,2022-09-20,Tradicional
1384,56.0,14023.97,3347.7,7.7,436.54,8.7,38.5,Aplicativo,Sudeste,Básico,2025-09-18,Alto valor
1385,48.0,10017.63,2487.78,4.3,577.98,8.8,18.0,Marketplace,Sudeste,Básico,2026-02-14,Alto valor
1386,35.0,3893.57,1299.25,11.5,112.49,4.6,36.3,Aplicativo,Sudeste,Básico,2023-09-15,Jovem digital
1387,30.0,8607.52,642.6,1.1,589.52,6.0,8.7,Aplicativo,Nordeste,Básico,2022-09-21,Tradicional
1388,27.0,4479.99,901.0,9.2,98.11,2.6,33.7,Marketplace,Sudeste,Básico,2025-01-14,Jovem digital
1389,43.0,11804.11,3917.06,6.5,606.94,7.9,17.0,Aplicativo,Sudeste,Premium,2026-01-28,Alto valor
1390,21.0,4569.29,1667.57,11.4,146.33,5.9,31.2,Aplicativo,Sudeste,VIP,2026-03-03,Jovem digital
1391,48.0,19321.38,4935.79,7.7,644.73,9.0,33.8,Site,Norte,Premium,2024-01-15,Alto valor
1392,38.0,6448.2,3124.32,8.8,356.86,5.0,41.9,Loja física,Sul,Básico,2025-07-29,Alto valor
1393,29.0,3625.9,1495.98,14.7,101.6,5.2,50.3,Marketplace,Sul,Premium,2026-05-18,Jovem digital
1394,29.0,4960.88,1671.42,15.3,109.27,7.2,48.2,Loja física,Centro-Oeste,Básico,2025-10-12,Jovem digital
1395,44.0,9287.26,3804.24,11.1,342.58,7.3,24.9,Marketplace,Sudeste,Premium,2024-03-04,Alto valor
1396,29.0,10051.9,1635.46,11.8,138.45,5.4,49.5,Aplicativo,Nordeste,Básico,2023-03-13,Jovem digital
1397,42.0,4851.89,607.32,4.3,141.65,12.0,21.3,Site,Nordeste,Básico,2023-09-14,Tradicional
1398,45.0,9604.19,3805.46,11.2,340.23,5.7,31.2,Aplicativo,Sul,Premium,2023-08-28,Alto valor
1399,42.0,8158.77,981.51,5.8,167.84,10.0,15.9,Marketplace,Nordeste,Básico,2026-07-10,Tradicional
1400,30.0,4360.5,1688.44,12.7,133.2,3.5,30.7,Marketplace,Norte,Premium,2025-05-10,Jovem digital
1401,45.0,6084.13,817.57,7.8,105.43,9.4,26.9,Aplicativo,Sudeste,Premium,2025-12-06,Tradicional
1402,29.0,4716.08,1165.51,9.5,122.99,7.6,35.6,Loja física,Sudeste,Básico,2025-07-23,Jovem digital
1403,47.0,12814.03,3188.14,5.1,627.13,6.9,13.9,Site,Nordeste,Básico,2024-03-07,Alto valor
1404,28.0,5986.75,1062.13,12.4,85.75,3.1,42.4,Aplicativo,Sudeste,Premium,2025-08-13,Jovem digital
1405,30.0,3592.33,1422.9,12.1,117.28,1.6,36.3,Site,Sul,Premium,2024-12-06,Jovem digital
1406,26.0,4081.48,1683.64,10.9,153.84,4.2,55.7,Marketplace,Sudeste,Premium,2025-05-22,Jovem digital
1407,49.0,21230.14,5571.47,9.9,563.92,9.6,27.5,Aplicativo,Centro-Oeste,Básico,2023-05-19,Alto valor
1408,18.0,5741.62,1607.38,9.9,163.1,2.2,33.5,Aplicativo,Nordeste,Premium,2023-01-23,Jovem digital
1409,42.0,10265.89,3424.05,12.0,286.46,7.8,46.6,Marketplace,Norte,Básico,2022-10-29,Alto valor
1410,53.0,6735.07,773.33,4.2,182.23,5.5,11.1,Site,Sul,Básico,2023-04-29,Tradicional
1411,40.0,14934.12,3703.97,5.8,634.84,6.7,26.4,Site,Norte,Premium,2026-06-25,Alto valor
1412,55.0,16271.11,4377.76,5.0,869.35,6.5,29.1,Loja física,Sul,Básico,2026-04-25,Alto valor
1413,49.0,12610.77,3860.64,9.5,406.67,8.2,39.1,Site,Sul,Básico,2022-09-02,Alto valor
1414,41.0,27095.0,5903.82,8.0,741.18,6.2,42.5,Aplicativo,Nordeste,Básico,2024-07-15,Alto valor
1415,25.0,5844.35,1107.36,9.7,114.3,2.8,15.0,Aplicativo,Sul,Premium,2026-04-22,Jovem digital
1416,44.0,22933.94,5388.4,9.7,557.56,6.3,29.8,Loja física,Sul,VIP,2025-06-15,Alto valor
1417,55.0,8135.07,840.97,4.5,186.05,6.9,33.7,Site,Sudeste,VIP,2024-10-20,Tradicional
1418,47.0,5064.4,779.44,5.0,155.64,5.1,28.4,Loja física,Sudeste,Básico,2024-09-28,Tradicional
1419,37.0,14118.24,4393.69,7.4,594.23,9.5,37.8,Loja física,Nordeste,Básico,2023-06-30,Alto valor
1420,36.0,13276.14,4197.47,7.0,596.53,6.0,38.2,Aplicativo,Sudeste,Premium,2026-03-26,Alto valor
1421,44.0,11140.98,1037.55,6.2,167.56,2.7,6.5,Loja física,Nordeste,Básico,2022-05-19,Tradicional
1422,46.0,5844.97,596.29,6.5,91.08,6.6,33.9,Loja física,Sudeste,Básico,2025-12-23,Tradicional
1423,37.0,7452.2,557.8,7.2,77.4,9.1,41.0,Marketplace,Sudeste,Básico,2025-12-27,Tradicional
1424,34.0,4038.39,421.56,6.3,67.02,4.8,19.4,Aplicativo,Nordeste,Premium,2023-03-14,Jovem digital
1425,19.0,4176.89,1527.75,10.8,141.0,8.3,63.5,Aplicativo,Sudeste,Premium,2024-05-06,Jovem digital
1426,24.0,3079.7,1251.64,10.0,125.58,3.4,35.6,Loja física,Norte,Básico,2026-01-19,Jovem digital
1427,28.0,3367.32,1344.16,13.3,101.42,7.0,30.7,Marketplace,Norte,Básico,2024-03-03,Jovem digital
1428,23.0,3608.22,1499.1,13.7,109.53,7.6,53.2,Marketplace,Sudeste,Premium,2023-05-17,Jovem digital
1429,38.0,8581.72,1128.3,8.9,127.39,8.1,30.6,Site,Sudeste,Premium,2022-04-28,Tradicional
1430,54.0,8869.56,888.56,3.9,227.26,5.8,28.0,Site,Sudeste,Básico,2024-01-08,Tradicional
1431,40.0,14047.84,3668.12,6.7,543.62,5.1,30.8,Aplicativo,Nordeste,Básico,2023-04-10,Alto valor
1432,38.0,5963.59,794.6,6.0,133.37,9.8,24.8,Loja física,Sudeste,VIP,2025-11-24,Tradicional
1433,18.0,3408.15,1144.44,7.2,158.92,2.8,37.0,Loja física,Centro-Oeste,Premium,2025-12-10,Jovem digital
1434,30.0,4512.8,1352.38,9.0,149.74,8.3,44.6,Loja física,Norte,Premium,2023-06-26,Jovem digital
1435,25.0,3053.78,1609.83,12.9,125.23,4.5,37.3,Aplicativo,Sudeste,Premium,2022-12-18,Jovem digital
1436,56.0,12346.57,3769.33,10.4,363.88,9.5,41.3,Marketplace,Nordeste,VIP,2023-05-02,Alto valor
1437,30.0,3640.16,787.16,10.4,75.4,2.9,39.0,Aplicativo,Sul,Básico,2023-11-03,Jovem digital
1438,42.0,6680.07,1095.3,4.3,257.0,6.1,17.2,Site,Sul,Básico,2025-01-22,Tradicional
1439,41.0,12524.72,3305.94,6.2,534.05,5.4,22.4,Site,Sudeste,Básico,2022-09-12,Alto valor
1440,56.0,24071.3,5011.17,6.6,759.45,9.8,31.8,Site,Nordeste,Premium,2026-07-30,Alto valor
1441,21.0,6054.76,1708.23,13.8,123.76,5.3,39.2,Loja física,Sudeste,Básico,2025-03-16,Jovem digital
1442,20.0,2913.1,1446.63,11.4,126.6,6.0,23.6,Site,Centro-Oeste,Básico,2022-08-08,Jovem digital
1443,18.0,3838.64,1587.21,15.0,105.49,3.5,51.3,Aplicativo,Sudeste,Básico,2023-06-11,Jovem digital
1444,34.0,5037.03,1227.38,8.3,148.07,4.5,14.3,Aplicativo,Sul,Premium,2025-03-18,Jovem digital
1445,26.0,3216.78,1496.23,8.6,174.48,6.1,25.1,Site,Centro-Oeste,Premium,2024-04-22,Jovem digital
1446,36.0,8982.99,899.09,4.2,213.34,4.5,3.8,Loja física,Nordeste,Básico,2024-05-31,Tradicional
1447,53.0,12385.31,2941.84,9.1,322.01,11.3,27.8,Site,Sul,Básico,2022-03-11,Alto valor
1448,48.0,3099.51,750.86,4.6,163.53,7.9,26.7,Site,Sudeste,Premium,2023-11-18,Tradicional
1449,49.0,4402.97,468.46,2.9,161.84,7.6,16.1,Aplicativo,Sul,Básico,2024-10-24,Tradicional
1450,28.0,2377.72,1321.58,11.0,120.51,6.9,39.1,Loja física,Sudeste,Premium,2025-06-07,Jovem digital
1451,47.0,17745.87,4347.36,8.4,514.64,8.0,24.4,Site,Norte,Básico,2024-01-18,Alto valor
1452,29.0,6765.43,635.8,3.3,193.58,2.1,7.1,Site,Sudeste,VIP,2024-07-16,Tradicional
1453,52.0,23608.27,5662.2,7.9,714.57,6.3,34.4,Site,Sudeste,Básico,2023-01-07,Alto valor
1454,39.0,16226.05,4853.88,7.9,615.96,9.6,34.7,Aplicativo,Nordeste,Premium,2025-08-26,Alto valor
1455,24.0,3925.23,1530.83,13.6,112.17,5.6,54.3,Aplicativo,Sudeste,Básico,2025-03-12,Jovem digital
1456,21.0,8580.93,1561.97,8.3,188.11,1.2,34.1,Aplicativo,Centro-Oeste,Básico,2025-05-28,Jovem digital
1457,29.0,4526.81,1355.66,10.5,128.8,6.8,37.7,Loja física,Sudeste,Premium,2025-01-21,Jovem digital
1458,42.0,4650.72,835.36,8.9,94.17,6.3,19.3,Aplicativo,Sudeste,Premium,2026-07-06,Tradicional
1459,53.0,13476.69,3618.51,7.3,496.33,6.9,24.1,Aplicativo,Sul,Premium,2026-01-11,Alto valor
1460,19.0,4015.29,1577.82,10.0,158.06,2.2,31.8,Marketplace,Sul,Premium,2025-09-17,Jovem digital
1461,34.0,5466.61,932.55,3.4,275.67,8.9,14.7,Site,Centro-Oeste,Premium,2023-07-15,Tradicional
1462,37.0,7694.39,920.47,6.7,136.44,2.4,14.7,Site,Sudeste,Premium,2022-04-22,Tradicional
1463,20.0,2866.59,1156.71,13.1,87.97,3.0,43.6,Site,Sudeste,Básico,2022-01-02,Jovem digital
1464,29.0,4336.65,1576.96,11.9,132.04,6.3,62.8,Aplicativo,Sudeste,VIP,2025-07-27,Jovem digital
